node_id,sensor_timestamp,humidity_percent,raw_value,rssi,voltage,sampling_interval
D4:E9:F4:66:29:A8,2026-01-04T17:07:00.000Z,16.7,3611,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:07:30.000Z,37.22,3017,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:07:30.000Z,16.73,3610,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:08:00.000Z,37.21,3017,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:08:00.000Z,16.73,3610,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:08:30.000Z,37.19,3018,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:08:30.000Z,16.75,3609,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:09:00.000Z,37.17,3018,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:09:00.000Z,16.74,3610,-61,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:09:30.000Z,37.17,3018,-72,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:09:30.000Z,16.75,3610,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:10:00.000Z,37.19,3018,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:10:00.000Z,16.74,3610,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:10:30.000Z,37.21,3017,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:10:30.000Z,16.72,3610,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:11:00.000Z,37.19,3018,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:11:00.000Z,16.75,3610,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:11:30.000Z,37.17,3018,-80,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:11:30.000Z,16.77,3609,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:12:00.000Z,37.15,3019,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:12:00.000Z,16.75,3610,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:12:30.000Z,37.16,3019,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:12:30.000Z,16.73,3610,-63,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:13:00.000Z,37.16,3019,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:13:00.000Z,16.72,3610,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:13:30.000Z,37.14,3019,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:13:30.000Z,16.71,3611,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:14:00.000Z,37.11,3020,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:14:00.000Z,16.71,3611,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:14:30.000Z,37.14,3019,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:14:30.000Z,16.71,3611,-61,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:15:00.000Z,37.12,3020,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:15:00.000Z,16.72,3610,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:15:30.000Z,37.14,3019,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:15:30.000Z,16.73,3610,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:16:00.000Z,37.15,3019,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:16:00.000Z,16.75,3610,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:16:30.000Z,37.16,3019,-72,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:16:30.000Z,16.74,3610,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:17:00.000Z,37.14,3019,-67,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:17:00.000Z,16.72,3610,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:17:30.000Z,37.14,3019,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:17:30.000Z,16.71,3611,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:18:00.000Z,37.12,3020,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:18:00.000Z,16.69,3611,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:18:30.000Z,37.1,3020,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:18:30.000Z,16.71,3611,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:19:00.000Z,37.11,3020,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:19:00.000Z,16.73,3610,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:19:30.000Z,37.12,3020,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:19:30.000Z,16.71,3611,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:20:00.000Z,37.11,3020,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:20:00.000Z,16.73,3610,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:20:30.000Z,37.09,3021,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:20:30.000Z,16.76,3609,-59,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:21:00.000Z,37.1,3020,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:21:00.000Z,16.78,3609,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:21:30.000Z,37.09,3021,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:21:30.000Z,16.76,3609,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:22:00.000Z,37.12,3020,-72,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:22:00.000Z,16.79,3608,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:22:30.000Z,37.11,3020,-59,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:22:30.000Z,16.78,3609,-61,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:23:00.000Z,37.12,3020,-67,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:23:00.000Z,16.77,3609,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:23:30.000Z,37.13,3020,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:23:30.000Z,16.75,3609,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:24:00.000Z,37.12,3020,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:24:00.000Z,16.77,3609,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:24:30.000Z,37.11,3020,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:24:30.000Z,16.78,3609,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:25:00.000Z,37.08,3021,-80,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:25:00.000Z,16.81,3608,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:25:30.000Z,37.07,3021,-74,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:25:30.000Z,16.78,3609,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:26:00.000Z,37.09,3021,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:26:00.000Z,16.78,3609,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:26:30.000Z,37.12,3020,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:26:30.000Z,16.77,3609,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:27:00.000Z,37.13,3020,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:27:00.000Z,16.78,3609,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:27:30.000Z,37.1,3020,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:27:30.000Z,16.79,3609,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:28:00.000Z,37.1,3021,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:28:00.000Z,16.78,3609,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:28:30.000Z,37.1,3020,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:28:30.000Z,16.78,3609,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:29:00.000Z,37.07,3021,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:29:00.000Z,16.76,3609,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:29:30.000Z,37.05,3022,-76,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:29:30.000Z,16.78,3609,-79,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:30:00.000Z,37.04,3022,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:30:00.000Z,16.78,3609,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:30:30.000Z,37.07,3021,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:30:30.000Z,16.76,3609,-77,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:31:00.000Z,37.09,3021,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:31:00.000Z,16.74,3610,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:31:30.000Z,37.07,3021,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:31:30.000Z,16.73,3610,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:32:00.000Z,37.07,3021,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:32:00.000Z,16.71,3611,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:32:30.000Z,37.05,3022,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:32:30.000Z,16.71,3611,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:33:00.000Z,37.08,3021,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:33:00.000Z,16.73,3610,-64,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:33:30.000Z,37.06,3022,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:33:30.000Z,16.71,3611,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:34:00.000Z,37.08,3021,-74,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:34:00.000Z,16.72,3611,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:34:30.000Z,37.11,3020,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:34:30.000Z,16.75,3610,-79,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:35:00.000Z,37.09,3021,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:35:00.000Z,16.75,3610,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:35:30.000Z,37.08,3021,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:35:30.000Z,16.78,3609,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:36:00.000Z,37.1,3020,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:36:00.000Z,16.78,3609,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:36:30.000Z,37.08,3021,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:36:30.000Z,16.8,3608,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:37:00.000Z,37.08,3021,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:37:00.000Z,16.79,3608,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:37:30.000Z,37.06,3022,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:37:30.000Z,16.8,3608,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:38:00.000Z,37.06,3022,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:38:00.000Z,16.78,3609,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:38:30.000Z,37.04,3022,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:38:30.000Z,16.77,3609,-58,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:39:00.000Z,37.03,3023,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:39:00.000Z,16.75,3610,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:39:30.000Z,37.02,3023,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:39:30.000Z,16.74,3610,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:40:00.000Z,37.01,3023,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:40:00.000Z,16.77,3609,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:40:30.000Z,36.99,3024,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:40:30.000Z,16.77,3609,-83,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:41:00.000Z,36.98,3024,-83,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:41:00.000Z,16.79,3608,-63,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:41:30.000Z,36.99,3024,-72,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:41:30.000Z,16.8,3608,-64,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:42:00.000Z,36.97,3024,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:42:00.000Z,16.81,3608,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:42:30.000Z,36.97,3024,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:42:30.000Z,16.82,3608,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:43:00.000Z,36.96,3024,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:43:00.000Z,16.81,3608,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:43:30.000Z,36.98,3024,-83,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:43:30.000Z,16.82,3608,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:44:00.000Z,36.98,3024,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:44:00.000Z,16.82,3607,-77,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:44:30.000Z,36.99,3024,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:44:30.000Z,16.79,3608,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:45:00.000Z,36.99,3024,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:45:00.000Z,16.8,3608,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:45:30.000Z,36.99,3024,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:45:30.000Z,16.82,3608,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:46:00.000Z,37,3023,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:46:00.000Z,16.82,3608,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:46:30.000Z,37,3023,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:46:30.000Z,16.82,3608,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:47:00.000Z,37.02,3023,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:47:00.000Z,16.84,3607,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:47:30.000Z,37.02,3023,-72,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:47:30.000Z,16.83,3607,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:48:00.000Z,37,3023,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:48:00.000Z,16.82,3608,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:48:30.000Z,36.99,3024,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:48:30.000Z,16.8,3608,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:49:00.000Z,36.98,3024,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:49:00.000Z,16.83,3607,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:49:30.000Z,36.97,3024,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:49:30.000Z,16.83,3607,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:50:00.000Z,36.95,3025,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:50:00.000Z,16.83,3607,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:50:30.000Z,36.97,3024,-80,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:50:30.000Z,16.85,3607,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:51:00.000Z,36.95,3025,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:51:00.000Z,16.86,3606,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:51:30.000Z,36.96,3025,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:51:30.000Z,16.89,3606,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:52:00.000Z,36.97,3024,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:52:00.000Z,16.86,3606,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:52:30.000Z,36.97,3024,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:52:30.000Z,16.85,3607,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:53:00.000Z,36.96,3024,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:53:00.000Z,16.82,3608,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:53:30.000Z,36.98,3024,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:53:30.000Z,16.8,3608,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:54:00.000Z,36.96,3025,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:54:00.000Z,16.77,3609,-58,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:54:30.000Z,36.98,3024,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:54:30.000Z,16.76,3609,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:55:00.000Z,37.01,3023,-80,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:55:00.000Z,16.73,3610,-58,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:55:30.000Z,37.01,3023,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:55:30.000Z,16.74,3610,-58,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:56:00.000Z,37,3023,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:56:00.000Z,16.73,3610,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:56:30.000Z,37.01,3023,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:56:30.000Z,16.73,3610,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:57:00.000Z,37.01,3023,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:57:00.000Z,16.74,3610,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:57:30.000Z,37.03,3023,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:57:30.000Z,16.76,3609,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:58:00.000Z,37.02,3023,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:58:00.000Z,16.75,3610,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:58:30.000Z,37.01,3023,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:58:30.000Z,16.76,3609,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:59:00.000Z,36.98,3024,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:59:00.000Z,16.73,3610,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T17:59:30.000Z,36.97,3024,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T17:59:30.000Z,16.71,3611,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:00:00.000Z,36.98,3024,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:00:00.000Z,16.73,3610,-63,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:00:30.000Z,36.96,3024,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:00:30.000Z,16.72,3610,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:01:00.000Z,36.94,3025,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:01:00.000Z,16.74,3610,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:01:30.000Z,36.92,3026,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:01:30.000Z,16.73,3610,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:02:00.000Z,36.92,3026,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:02:00.000Z,16.7,3611,-64,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:02:30.000Z,36.94,3025,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:02:30.000Z,16.72,3610,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:03:00.000Z,36.93,3025,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:03:00.000Z,16.71,3611,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:03:30.000Z,36.95,3025,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:03:30.000Z,16.74,3610,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:04:00.000Z,36.94,3025,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:04:00.000Z,16.75,3610,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:04:30.000Z,36.94,3025,-65,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:04:30.000Z,16.78,3609,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:05:00.000Z,36.96,3024,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:05:00.000Z,16.78,3609,-77,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:05:30.000Z,36.97,3024,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:05:30.000Z,16.78,3609,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:06:00.000Z,36.95,3025,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:06:00.000Z,16.78,3609,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:06:30.000Z,36.94,3025,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:06:30.000Z,16.76,3609,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:07:00.000Z,36.93,3025,-69,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:07:00.000Z,16.74,3610,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:07:30.000Z,36.96,3025,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:07:30.000Z,16.77,3609,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:08:00.000Z,36.95,3025,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:08:00.000Z,16.77,3609,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:08:30.000Z,36.95,3025,-83,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:08:30.000Z,16.8,3608,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:09:00.000Z,36.96,3024,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:09:00.000Z,16.78,3609,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:09:30.000Z,36.93,3025,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:09:30.000Z,16.79,3608,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:10:00.000Z,36.91,3026,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:10:00.000Z,16.8,3608,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:10:30.000Z,36.9,3026,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:10:30.000Z,16.77,3609,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:11:00.000Z,36.9,3026,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:11:00.000Z,16.77,3609,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:11:30.000Z,36.88,3027,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:11:30.000Z,16.77,3609,-59,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:12:00.000Z,36.89,3027,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:12:00.000Z,16.79,3608,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:12:30.000Z,36.91,3026,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:12:30.000Z,16.81,3608,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:13:00.000Z,36.92,3026,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:13:00.000Z,16.84,3607,-63,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:13:30.000Z,36.95,3025,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:13:30.000Z,16.84,3607,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:14:00.000Z,36.92,3026,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:14:00.000Z,16.84,3607,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:14:30.000Z,36.9,3026,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:14:30.000Z,16.81,3608,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:15:00.000Z,36.92,3026,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:15:00.000Z,16.79,3608,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:15:30.000Z,36.93,3025,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:15:30.000Z,16.76,3609,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:16:00.000Z,36.9,3026,-72,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:16:00.000Z,16.75,3610,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:16:30.000Z,36.91,3026,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:16:30.000Z,16.74,3610,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:17:00.000Z,36.91,3026,-59,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:17:00.000Z,16.73,3610,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:17:30.000Z,36.91,3026,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:17:30.000Z,16.71,3611,-63,3.65,30
70:B8:F6:AE:A8:38,2026-01-04T18:18:00.000Z,36.93,3025,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-04T18:18:00.000Z,16.7,3611,-55,3.65,30
